Retail Order ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,Country,City,State,Region,latitude,longitude,Retail Sales People,Product ID,Product Name,Sub-Category,Category,Returned,Sales,Quantity,Discount,Profit,Cost,Unit CP,Unit SP,Days
79,US-2014-147606,11/26/14 0:00,11/26/14 0:00,Second Class,JE-15745,Joel Eaton,Consumer,77070,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furnishings,Furniture,Not,"19,3",5,"0,6","-14,475","33,775","6,755","3,86",0
80,CA-2016-127208,12/6/16 0:00,12/6/16 0:00,First Class,SC-20770,Stewart Carmichael,Corporate,35601,United States,Decatur,Alabama,South,"32,318231","-86,902298",Cassandra Brandow,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,Office Supplies,Not,"208,16",1,0,"56,2032","151,9568","151,9568","208,16",0
81,CA-2016-127208,12/6/16 0:00,12/6/16 0:00,First Class,SC-20770,Stewart Carmichael,Corporate,35601,United States,Decatur,Alabama,South,"32,318231","-86,902298",Cassandra Brandow,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Binders,Office Supplies,Not,"16,74",3,0,"8,0352","8,7048","2,9016","5,58",0
82,CA-2014-139451,12/10/14 0:00,12/10/14 0:00,Standard Class,DN-13690,Duane Noonan,Consumer,94122,United States,San Francisco,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Art,Office Supplies,Not,"14,9",5,0,"4,172","10,728","2,1456","2,98",0
83,CA-2014-139451,12/10/14 0:00,12/10/14 0:00,Standard Class,DN-13690,Duane Noonan,Consumer,94122,United States,San Francisco,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Storage,Office Supplies,Not,"21,39",1,0,"6,2031","15,1869","15,1869","21,39",0
84,CA-2015-149734,3/9/15 0:00,8/9/15 0:00,Standard Class,JC-16105,Julie Creighton,Corporate,27707,United States,Durham,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,Office Supplies,Not,"200,984",7,"0,2","62,8075","138,1765","19,7395","28,712",153
85,US-2017-119662,11/13/17 0:00,11/16/17 0:00,First Class,CS-12400,Christopher Schild,Home Office,60623,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,OFF-ST-10003656,Safco Industrial Wire Shelving,Storage,Office Supplies,Not,"230,376",3,"0,2","-48,9549","279,3309","93,1103","76,792",3
86,CA-2017-140088,5/28/17 0:00,5/30/17 0:00,Second Class,PO-18865,Patrick O'Donnell,Consumer,29203,United States,Columbia,South Carolina,South,"33,836081","-81,163725",Cassandra Brandow,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Chairs,Furniture,Not,"301,96",2,0,"33,2156","268,7444","134,3722","150,98",2
87,CA-2017-155558,10/26/17 0:00,10/26/17 0:00,Standard Class,PG-18895,Paul Gonzalez,Consumer,55901,United States,Rochester,Minnesota,Central,"46,729553","-94,6859",Kelly Williams,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Accessories,Technology,Not,"19,99",1,0,"6,7966","13,1934","13,1934","19,99",0
88,CA-2017-155558,10/26/17 0:00,10/26/17 0:00,Standard Class,PG-18895,Paul Gonzalez,Consumer,55901,United States,Rochester,Minnesota,Central,"46,729553","-94,6859",Kelly Williams,OFF-LA-10000134,Avery 511,Labels,Office Supplies,Not,"6,16",2,0,"2,9568","3,2032","1,6016","3,08",0
89,CA-2016-159695,5/4/16 0:00,10/4/16 0:00,Second Class,GM-14455,Gary Mitchum,Home Office,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-ST-10003442,Eldon Portable Mobile Manager,Storage,Office Supplies,Not,"158,368",7,"0,2","13,8572","144,5108","20,6444","22,624",153
90,CA-2016-109806,9/17/16 0:00,9/22/16 0:00,Standard Class,JS-15685,Jim Sink,Corporate,90036,United States,Los Angeles,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Art,Office Supplies,Yes,"20,1",3,0,"6,633","13,467","4,489","6,7",5
91,CA-2016-109806,9/17/16 0:00,9/22/16 0:00,Standard Class,JS-15685,Jim Sink,Corporate,90036,United States,Los Angeles,California,West,"36,778261","-119,417932",Anna Andreadi,TEC-PH-10004093,Panasonic Kx-TS550,Phones,Technology,Yes,"73,584",2,"0,2","8,2782","65,3058","32,6529","36,792",5
92,CA-2016-109806,9/17/16 0:00,9/22/16 0:00,Standard Class,JS-15685,Jim Sink,Corporate,90036,United States,Los Angeles,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-PA-10000304,Xerox 1995,Paper,Office Supplies,Yes,"6,48",1,0,"3,1104","3,3696","3,3696","6,48",5
93,CA-2015-149587,1/31/15 0:00,5/2/15 0:00,Second Class,KB-16315,Karl Braun,Consumer,55407,United States,Minneapolis,Minnesota,Central,"46,729553","-94,6859",Kelly Williams,OFF-PA-10003177,Xerox 1999,Paper,Office Supplies,Not,"12,96",2,0,"6,2208","6,7392","3,3696","6,48",91
94,CA-2015-149587,1/31/15 0:00,5/2/15 0:00,Second Class,KB-16315,Karl Braun,Consumer,55407,United States,Minneapolis,Minnesota,Central,"46,729553","-94,6859",Kelly Williams,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furnishings,Furniture,Not,"53,34",3,0,"16,5354","36,8046","12,2682","17,78",91
95,CA-2015-149587,1/31/15 0:00,5/2/15 0:00,Second Class,KB-16315,Karl Braun,Consumer,55407,United States,Minneapolis,Minnesota,Central,"46,729553","-94,6859",Kelly Williams,OFF-BI-10002852,Ibico Standard Transparent Covers,Binders,Office Supplies,Not,"32,96",2,0,"16,1504","16,8096","8,4048","16,48",91
96,US-2017-109484,6/11/17 0:00,12/11/17 0:00,Standard Class,RB-19705,Roger Barcio,Home Office,97206,United States,Portland,Oregon,West,"43,804133","-120,554201",Anna Andreadi,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Binders,Office Supplies,Not,"5,682",1,"0,7","-3,788","9,47","9,47","5,682",183
97,CA-2017-161018,9/11/17 0:00,11/11/17 0:00,Second Class,PN-18775,Parhena Norris,Home Office,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furnishings,Furniture,Not,"96,53",7,0,"40,5426","55,9874","7,9982","13,79",61
98,CA-2017-157833,6/17/17 0:00,6/20/17 0:00,First Class,KD-16345,Katherine Ducich,Consumer,94122,United States,San Francisco,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-BI-10001721,Trimflex Flexible Post Binders,Binders,Office Supplies,Not,"51,312",3,"0,2","17,9592","33,3528","11,1176","17,104",3
99,CA-2016-149223,6/9/16 0:00,11/9/16 0:00,Standard Class,ER-13855,Elpida Rittenbach,Corporate,55106,United States,Saint Paul,Minnesota,Central,"46,729553","-94,6859",Kelly Williams,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Appliances,Office Supplies,Not,"77,88",6,0,"22,5852","55,2948","9,2158","12,98",153
100,CA-2016-158568,8/29/16 0:00,8/29/16 0:00,Standard Class,RB-19465,Rick Bensley,Home Office,60610,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Paper,Office Supplies,Not,"64,624",7,"0,2","22,6184","42,0056","6,0008","9,232",0
101,CA-2016-158568,8/29/16 0:00,8/29/16 0:00,Standard Class,RB-19465,Rick Bensley,Home Office,60610,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Accessories,Technology,Not,"95,976",3,"0,2","-10,7973","106,7733","35,5911","31,992",0
102,CA-2016-158568,8/29/16 0:00,8/29/16 0:00,Standard Class,RB-19465,Rick Bensley,Home Office,60610,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Binders,Office Supplies,Not,"1,788",3,"0,8","-3,0396","4,8276","1,6092","0,596",0
103,CA-2016-129903,1/12/16 0:00,4/12/16 0:00,Second Class,GZ-14470,Gary Zandusky,Consumer,55901,United States,Rochester,Minnesota,Central,"46,729553","-94,6859",Kelly Williams,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Paper,Office Supplies,Not,"23,92",4,0,"11,7208","12,1992","3,0498","5,98",91
104,US-2015-156867,11/13/15 0:00,11/17/15 0:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,80013,United States,Aurora,Colorado,West,"39,550051","-105,782067",Anna Andreadi,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Accessories,Technology,Not,"238,896",6,"0,2","-26,8758","265,7718","44,2953","39,816",4
105,US-2015-156867,11/13/15 0:00,11/17/15 0:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,80013,United States,Aurora,Colorado,West,"39,550051","-105,782067",Anna Andreadi,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furnishings,Furniture,Not,"102,36",3,"0,2","-3,8385","106,1985","35,3995","34,12",4
106,US-2015-156867,11/13/15 0:00,11/17/15 0:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,80013,United States,Aurora,Colorado,West,"39,550051","-105,782067",Anna Andreadi,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders,Office Supplies,Not,"36,882",3,"0,7","-25,8174","62,6994","20,8998","12,294",4
107,CA-2017-119004,11/23/17 0:00,11/28/17 0:00,Standard Class,JM-15250,Janet Martin,Consumer,28205,United States,Charlotte,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Accessories,Technology,Not,"74,112",8,"0,2","17,6016","56,5104","7,0638","9,264",5
108,CA-2017-119004,11/23/17 0:00,11/28/17 0:00,Standard Class,JM-15250,Janet Martin,Consumer,28205,United States,Charlotte,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,TEC-PH-10002844,Speck Products Candyshell Flip Case,Phones,Technology,Not,"27,992",1,"0,2","2,0994","25,8926","25,8926","27,992",5
109,CA-2017-119004,11/23/17 0:00,11/28/17 0:00,Standard Class,JM-15250,Janet Martin,Consumer,28205,United States,Charlotte,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,OFF-AR-10000390,Newell Chalk Holder,Art,Office Supplies,Not,"3,304",1,"0,2","1,0738","2,2302","2,2302","3,304",5
110,CA-2015-129476,10/15/15 0:00,10/20/15 0:00,Standard Class,PA-19060,Pete Armstrong,Home Office,60462,United States,Orland Park,Illinois,Central,"40,633125","-89,398528",Kelly Williams,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Accessories,Technology,Not,"339,96",5,"0,2","67,992","271,968","54,3936","67,992",5
111,CA-2017-146780,12/25/17 0:00,12/30/17 0:00,Standard Class,CV-12805,Cynthia Voltz,Corporate,10035,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-FU-10001934,Magnifier Swing Arm Lamp,Furnishings,Furniture,Not,"41,96",2,0,"10,9096","31,0504","15,5252","20,98",5
112,CA-2016-128867,3/11/16 0:00,10/11/16 0:00,Standard Class,CL-12565,Clay Ludtke,Consumer,50322,United States,Urbandale,Iowa,Central,"41,878003","-93,097702",Kelly Williams,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Art,Office Supplies,Not,"75,96",2,0,"22,788","53,172","26,586","37,98",214
113,CA-2016-128867,3/11/16 0:00,10/11/16 0:00,Standard Class,CL-12565,Clay Ludtke,Consumer,50322,United States,Urbandale,Iowa,Central,"41,878003","-93,097702",Kelly Williams,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Binders,Office Supplies,Not,"27,24",6,0,"13,3476","13,8924","2,3154","4,54",214
114,CA-2014-115259,8/25/14 0:00,8/27/14 0:00,Second Class,RC-19960,Ryan Crowe,Consumer,43229,United States,Columbus,Ohio,East,"40,417287","-82,907123",Chuck Magee,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Fasteners,Office Supplies,Not,"40,096",14,"0,2","14,5348","25,5612","1,8258","2,864",2
115,CA-2014-115259,8/25/14 0:00,8/27/14 0:00,Second Class,RC-19960,Ryan Crowe,Consumer,43229,United States,Columbus,Ohio,East,"40,417287","-82,907123",Chuck Magee,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Envelopes,Office Supplies,Not,"4,72",2,"0,2","1,652","3,068","1,534","2,36",2
116,CA-2014-115259,8/25/14 0:00,8/27/14 0:00,Second Class,RC-19960,Ryan Crowe,Consumer,43229,United States,Columbus,Ohio,East,"40,417287","-82,907123",Chuck Magee,OFF-PA-10004965,Xerox 1921,Paper,Office Supplies,Not,"23,976",3,"0,2","7,4925","16,4835","5,4945","7,992",2
117,CA-2014-115259,8/25/14 0:00,8/27/14 0:00,Second Class,RC-19960,Ryan Crowe,Consumer,43229,United States,Columbus,Ohio,East,"40,417287","-82,907123",Chuck Magee,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Envelopes,Office Supplies,Not,"130,464",6,"0,2","44,0316","86,4324","14,4054","21,744",2
118,CA-2015-110457,2/3/15 0:00,6/3/15 0:00,Standard Class,DK-13090,Dave Kipp,Consumer,98103,United States,Seattle,Washington,West,"47,751074","-120,740139",Anna Andreadi,FUR-TA-10001768,Hon Racetrack Conference Tables,Tables,Furniture,Not,"787,53",3,0,"165,3813","622,1487","207,3829","262,51",120
119,US-2015-136476,5/4/15 0:00,10/4/15 0:00,Standard Class,GG-14650,Greg Guthrie,Corporate,37620,United States,Bristol,Tennessee,South,"35,517491","-86,580447",Cassandra Brandow,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Binders,Office Supplies,Not,"157,794",1,"0,7","-115,7156","273,5096","273,5096","157,794",153
120,CA-2016-103730,12/6/16 0:00,12/6/16 0:00,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,"38,910832","-75,52767",Chuck Magee,FUR-FU-10002157,Artistic Insta-Plaque,Furnishings,Furniture,Not,"47,04",3,0,"18,3456","28,6944","9,5648","15,68",0
121,CA-2016-103730,12/6/16 0:00,12/6/16 0:00,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,"38,910832","-75,52767",Chuck Magee,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Binders,Office Supplies,Not,"30,84",4,0,"13,878","16,962","4,2405","7,71",0
122,CA-2016-103730,12/6/16 0:00,12/6/16 0:00,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,"38,910832","-75,52767",Chuck Magee,OFF-ST-10000777,"Companion Letter/Legal File, Black",Storage,Office Supplies,Not,"226,56",6,0,"63,4368","163,1232","27,1872","37,76",0
123,CA-2016-103730,12/6/16 0:00,12/6/16 0:00,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,"38,910832","-75,52767",Chuck Magee,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Envelopes,Office Supplies,Not,"115,02",9,0,"51,759","63,261","7,029","12,78",0
124,CA-2016-103730,12/6/16 0:00,12/6/16 0:00,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,"38,910832","-75,52767",Chuck Magee,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Phones,Technology,Not,"68,04",7,0,"19,7316","48,3084","6,9012","9,72",0
125,US-2014-152030,12/26/14 0:00,12/28/14 0:00,Second Class,AD-10180,Alan Dominguez,Home Office,77041,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Chairs,Furniture,Not,"600,558",3,"0,3","-8,5794","609,1374","203,0458","200,186",2
126,US-2014-134614,9/20/14 0:00,9/25/14 0:00,Standard Class,PF-19165,Philip Fox,Consumer,61701,United States,Bloomington,Illinois,Central,"40,633125","-89,398528",Kelly Williams,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Tables,Furniture,Not,"617,7",6,"0,5","-407,682","1025,382","170,897","102,95",5
127,US-2017-107272,5/11/17 0:00,12/11/17 0:00,Standard Class,TS-21610,Troy Staebel,Consumer,85023,United States,Phoenix,Arizona,West,"34,048928","-111,093731",Anna Andreadi,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Binders,Office Supplies,Not,"2,388",2,"0,7","-1,8308","4,2188","2,1094","1,194",214
128,US-2017-107272,5/11/17 0:00,12/11/17 0:00,Standard Class,TS-21610,Troy Staebel,Consumer,85023,United States,Phoenix,Arizona,West,"34,048928","-111,093731",Anna Andreadi,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Storage,Office Supplies,Not,"243,992",7,"0,2","30,499","213,493","30,499","34,856",214
129,US-2016-125969,6/11/16 0:00,10/11/16 0:00,Second Class,LS-16975,Lindsay Shagiari,Home Office,90004,United States,Los Angeles,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Chairs,Furniture,Not,"81,424",2,"0,2","-9,1602","90,5842","45,2921","40,712",122
130,US-2016-125969,6/11/16 0:00,10/11/16 0:00,Second Class,LS-16975,Lindsay Shagiari,Home Office,90004,United States,Los Angeles,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furnishings,Furniture,Not,"238,56",3,0,"26,2416","212,3184","70,7728","79,52",122
131,US-2017-164147,2/2/17 0:00,5/2/17 0:00,First Class,DW-13585,Dorothy Wardle,Corporate,43229,United States,Columbus,Ohio,East,"40,417287","-82,907123",Chuck Magee,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Phones,Technology,Not,"59,97",5,"0,4","-11,994","71,964","14,3928","11,994",89
132,US-2017-164147,2/2/17 0:00,5/2/17 0:00,First Class,DW-13585,Dorothy Wardle,Corporate,43229,United States,Columbus,Ohio,East,"40,417287","-82,907123",Chuck Magee,OFF-PA-10002377,Xerox 1916,Paper,Office Supplies,Not,"78,304",2,"0,2","29,364","48,94","24,47","39,152",89
133,US-2017-164147,2/2/17 0:00,5/2/17 0:00,First Class,DW-13585,Dorothy Wardle,Corporate,43229,United States,Columbus,Ohio,East,"40,417287","-82,907123",Chuck Magee,OFF-FA-10002780,Staples,Fasteners,Office Supplies,Not,"21,456",9,"0,2","6,9732","14,4828","1,6092","2,384",89
134,CA-2016-145583,10/13/16 0:00,10/19/16 0:00,Standard Class,LC-16885,Lena Creighton,Consumer,95661,United States,Roseville,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-PA-10001804,Xerox 195,Paper,Office Supplies,Yes,"20,04",3,0,"9,6192","10,4208","3,4736","6,68",6
135,CA-2016-145583,10/13/16 0:00,10/19/16 0:00,Standard Class,LC-16885,Lena Creighton,Consumer,95661,United States,Roseville,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-PA-10001736,Xerox 1880,Paper,Office Supplies,Yes,"35,44",1,0,"16,6568","18,7832","18,7832","35,44",6
136,CA-2016-145583,10/13/16 0:00,10/19/16 0:00,Standard Class,LC-16885,Lena Creighton,Consumer,95661,United States,Roseville,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Art,Office Supplies,Yes,"11,52",4,0,"3,456","8,064","2,016","2,88",6
137,CA-2016-145583,10/13/16 0:00,10/19/16 0:00,Standard Class,LC-16885,Lena Creighton,Consumer,95661,United States,Roseville,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-FA-10002988,Ideal Clamps,Fasteners,Office Supplies,Yes,"4,02",2,0,"1,9698","2,0502","1,0251","2,01",6
138,CA-2016-145583,10/13/16 0:00,10/19/16 0:00,Standard Class,LC-16885,Lena Creighton,Consumer,95661,United States,Roseville,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-BI-10004781,GBC Wire Binding Strips,Binders,Office Supplies,Yes,"76,176",3,"0,2","26,6616","49,5144","16,5048","25,392",6
139,CA-2016-145583,10/13/16 0:00,10/19/16 0:00,Standard Class,LC-16885,Lena Creighton,Consumer,95661,United States,Roseville,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-SU-10001218,Fiskars Softgrip Scissors,Supplies,Office Supplies,Yes,"65,88",6,0,"18,4464","47,4336","7,9056","10,98",6
140,CA-2016-145583,10/13/16 0:00,10/19/16 0:00,Standard Class,LC-16885,Lena Creighton,Consumer,95661,United States,Roseville,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furnishings,Furniture,Yes,"43,12",14,0,"20,6976","22,4224","1,6016","3,08",6
141,CA-2016-110366,5/9/16 0:00,7/9/16 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,19140,United States,Philadelphia,Pennsylvania,East,"41,203322","-77,194525",Chuck Magee,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furnishings,Furniture,Not,"82,8",2,"0,2","10,35","72,45","36,225","41,4",61
142,CA-2017-106180,9/18/17 0:00,9/23/17 0:00,Standard Class,SH-19975,Sally Hughsby,Corporate,94122,United States,San Francisco,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-AR-10000940,Newell 343,Art,Office Supplies,Not,"8,82",3,0,"2,3814","6,4386","2,1462","2,94",5
143,CA-2017-106180,9/18/17 0:00,9/23/17 0:00,Standard Class,SH-19975,Sally Hughsby,Corporate,94122,United States,San Francisco,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-EN-10004030,Convenience Packs of Business Envelopes,Envelopes,Office Supplies,Not,"10,86",3,0,"5,1042","5,7558","1,9186","3,62",5
